user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,activeness_score,gamification_score,engagement_depth,churn_risk,churn_prob_score,cluster_id,segment_name
SYN_01666,paid,59,18-24,tier1,9,7,20,133.8,1,1,1,21,0.317,0.53,0.439,0.549,0.863,medium,0.0,0,Moderately Active Users
SYN_01667,trial,8,25-34,tier2,7,3,2,0.0,0,1,1,9,0.347,0.84,0.232,0.341,0.519,high,0.001,0,Moderately Active Users
SYN_01668,trial,39,25-34,tier1,5,11,5,149.44,0,1,1,23,0.481,0.84,0.357,0.449,0.546,medium,0.0,0,Moderately Active Users
SYN_01669,trial,0,35-44,tier3,10,6,1,43.7,0,1,1,5,0.199,0.74,0.301,0.331,0.49,high,0.0001,0,Moderately Active Users
SYN_01670,trial,0,35-44,tier3,9,8,1,39.84,0,1,0,9,0.223,0.75,0.317,0.331,0.295,high,0.0003,0,Moderately Active Users
SYN_01671,paid,120,25-34,tier2,6,17,21,383.83,1,1,1,7,0.303,0.59,0.541,0.697,0.861,low,0.0,0,Moderately Active Users
SYN_01672,trial,0,25-34,tier2,4,3,1,42.31,0,0,0,7,0.492,0.82,0.195,0.196,0.098,high,0.0789,1,Low Activity Users
SYN_01673,inactive,97,18-24,tier1,0,0,0,12.71,0,0,0,21,0.034,0.24,0.005,0.054,0.007,critical,0.9991,1,Low Activity Users
SYN_01674,paid,20,35-44,tier3,15,8,15,286.03,1,1,0,12,0.339,0.53,0.53,0.568,0.668,medium,0.0,0,Moderately Active Users
SYN_01675,churned,130,18-24,tier2,2,1,2,0.0,0,0,0,8,0.127,0.42,0.082,0.107,0.025,critical,0.7795,1,Low Activity Users
SYN_01676,paid,23,35-44,tier1,10,5,22,310.16,0,1,1,19,0.42,0.63,0.455,0.679,0.534,medium,0.0,0,Moderately Active Users
SYN_01677,trial,0,35-44,tier3,8,6,0,65.73,0,1,0,7,0.236,0.8,0.265,0.343,0.297,high,0.0016,0,Moderately Active Users
SYN_01678,inactive,34,18-24,tier1,0,0,0,40.45,0,0,0,10,0.052,0.09,0.008,0.038,0.01,critical,1.0,1,Low Activity Users
SYN_01679,trial,0,18-24,tier1,3,3,1,35.45,0,1,1,6,0.485,0.78,0.177,0.335,0.547,high,0.0149,0,Moderately Active Users
SYN_01680,churned,142,18-24,tier1,0,0,1,0.0,0,1,0,14,0.113,0.47,0.023,0.255,0.273,critical,0.8666,1,Low Activity Users
SYN_01681,paid,9,18-24,tier3,12,16,0,342.99,1,1,1,17,0.457,0.55,0.519,0.431,0.891,low,0.0,0,Moderately Active Users
SYN_01682,inactive,56,35-44,tier1,0,1,0,15.86,0,0,0,6,0.133,0.22,0.035,0.052,0.027,critical,0.9993,1,Low Activity Users
SYN_01683,paid,34,18-24,tier1,7,3,25,129.65,1,1,1,14,0.435,0.79,0.394,0.655,0.887,medium,0.0,0,Moderately Active Users
SYN_01684,paid,98,18-24,tier1,7,15,13,576.15,1,1,1,22,0.435,0.9,0.497,0.765,0.887,low,0.0,0,Moderately Active Users
SYN_01685,paid,1,18-24,tier1,5,17,2,418.3,0,1,1,5,0.41,0.95,0.417,0.572,0.532,medium,0.0,0,Moderately Active Users
SYN_01686,paid,15,18-24,tier2,6,15,16,428.44,1,1,1,6,0.434,0.85,0.498,0.715,0.887,low,0.0,0,Moderately Active Users
SYN_01687,paid,23,18-24,tier1,11,13,10,404.54,0,1,1,20,0.327,0.55,0.501,0.575,0.515,medium,0.0,0,Moderately Active Users
SYN_01688,paid,88,18-24,tier1,13,10,0,270.89,0,1,1,11,0.518,0.74,0.455,0.433,0.554,low,0.0,0,Moderately Active Users
SYN_01689,paid,57,25-34,tier2,6,11,17,325.02,0,1,1,5,0.429,0.76,0.444,0.656,0.536,medium,0.0,0,Moderately Active Users
SYN_01690,paid,25,18-24,tier1,12,16,21,498.14,1,1,1,16,0.492,0.52,0.659,0.74,0.898,low,0.0,0,Moderately Active Users
SYN_01691,paid,30,25-34,tier2,13,16,30,350.91,1,1,1,20,0.53,0.79,0.741,0.822,0.906,low,0.0,0,Moderately Active Users
SYN_01692,paid,77,18-24,tier1,8,4,13,286.24,0,1,1,17,0.459,0.53,0.353,0.546,0.542,medium,0.0,0,Moderately Active Users
SYN_01693,inactive,17,18-24,tier1,1,1,0,37.34,0,0,0,9,0.021,0.06,0.036,0.031,0.004,critical,0.9999,1,Low Activity Users
SYN_01694,trial,0,18-24,tier1,7,6,1,34.08,0,1,0,19,0.416,0.61,0.281,0.3,0.333,high,0.0033,0,Moderately Active Users
SYN_01695,paid,72,25-34,tier3,9,5,15,170.04,0,1,1,21,0.417,0.73,0.392,0.55,0.533,medium,0.0,0,Moderately Active Users
SYN_01696,paid,34,35-44,tier3,7,7,13,148.65,1,1,1,9,0.415,0.67,0.374,0.505,0.883,medium,0.0,0,Moderately Active Users
SYN_01697,paid,25,18-24,tier1,10,14,15,540.32,1,1,1,18,0.543,0.49,0.563,0.688,0.909,low,0.0,0,Moderately Active Users
SYN_01698,inactive,78,18-24,tier1,0,0,0,0.0,0,0,0,7,0.0,0.19,0.0,0.038,0.0,critical,0.9998,1,Low Activity Users
SYN_01699,inactive,72,18-24,tier3,1,0,0,15.1,0,0,1,17,0.027,0.21,0.022,0.05,0.205,critical,0.9967,1,Low Activity Users
SYN_01700,trial,7,18-24,tier1,11,3,0,36.52,0,1,0,20,0.388,0.81,0.296,0.33,0.328,high,0.0003,0,Moderately Active Users
SYN_01701,inactive,85,18-24,tier1,2,0,2,19.94,0,0,0,20,0.035,0.28,0.053,0.089,0.007,critical,0.9949,1,Low Activity Users
SYN_01702,trial,0,25-34,tier2,5,9,1,105.14,0,1,0,20,0.277,0.65,0.271,0.344,0.305,high,0.0028,0,Moderately Active Users
SYN_01703,paid,19,35-44,tier1,11,17,8,361.72,1,1,1,23,0.545,0.74,0.581,0.569,0.909,low,0.0,0,Moderately Active Users
SYN_01704,inactive,6,35-44,tier3,0,0,1,0.0,0,0,0,10,0.076,0.12,0.018,0.035,0.015,critical,1.0,1,Low Activity Users
SYN_01705,trial,15,18-24,tier1,13,2,5,15.67,0,1,1,16,0.343,0.85,0.341,0.384,0.519,medium,0.0,0,Moderately Active Users
SYN_01706,paid,141,25-34,tier2,4,16,24,503.21,0,1,1,7,0.352,0.67,0.518,0.807,0.52,low,0.0,0,Moderately Active Users
SYN_01707,inactive,87,18-24,tier1,0,0,1,7.56,0,0,0,23,0.078,0.31,0.018,0.077,0.016,critical,0.9984,1,Low Activity Users
SYN_01708,inactive,18,35-44,tier3,0,0,1,17.05,1,0,0,9,0.071,0.17,0.017,0.054,0.364,critical,0.9999,1,Low Activity Users
SYN_01709,churned,96,18-24,tier3,1,1,0,45.75,1,1,0,21,0.106,0.3,0.048,0.233,0.621,critical,0.9463,1,Low Activity Users
SYN_01710,paid,1,35-44,tier1,5,13,2,400.65,1,1,1,8,0.444,0.92,0.362,0.557,0.889,medium,0.0,0,Moderately Active Users
SYN_01711,paid,102,18-24,tier3,10,7,2,211.72,1,1,1,19,0.428,0.67,0.357,0.412,0.886,medium,0.0,0,Moderately Active Users
SYN_01712,trial,0,18-24,tier1,8,7,1,4.21,0,0,0,19,0.464,0.61,0.321,0.135,0.093,high,0.0019,1,Low Activity Users
SYN_01713,trial,18,18-24,tier1,3,7,1,101.04,0,0,0,20,0.287,0.56,0.207,0.174,0.057,high,0.1213,1,Low Activity Users
SYN_01714,inactive,55,35-44,tier3,0,0,0,26.63,0,0,0,9,0.095,0.19,0.014,0.051,0.019,critical,0.9998,1,Low Activity Users
SYN_01715,paid,126,25-34,tier1,3,17,22,512.51,1,1,1,6,0.299,0.63,0.494,0.781,0.86,low,0.0,0,Moderately Active Users
SYN_01716,trial,0,18-24,tier2,2,7,0,96.24,1,1,0,20,0.226,0.96,0.174,0.39,0.645,high,0.0132,0,Moderately Active Users
SYN_01717,inactive,14,35-44,tier1,0,0,1,46.3,0,0,0,11,0.114,0.14,0.024,0.062,0.023,critical,1.0,1,Low Activity Users
SYN_01718,paid,32,18-24,tier3,7,5,3,131.71,0,1,1,23,0.511,0.66,0.294,0.382,0.552,high,0.0,0,Moderately Active Users
SYN_01719,paid,97,18-24,tier1,6,9,8,357.18,1,1,1,22,0.432,0.78,0.356,0.575,0.886,medium,0.0,0,Moderately Active Users
SYN_01720,paid,74,35-44,tier3,7,9,18,336.12,1,1,1,19,0.617,0.76,0.466,0.673,0.923,low,0.0,0,Moderately Active Users
SYN_01721,inactive,29,35-44,tier3,0,0,0,33.33,0,0,0,6,0.017,0.23,0.003,0.063,0.003,critical,0.9999,1,Low Activity Users
SYN_01722,inactive,50,35-44,tier1,0,0,0,22.36,0,0,0,8,0.066,0.19,0.01,0.049,0.013,critical,0.9999,1,Low Activity Users
SYN_01723,paid,72,18-24,tier1,9,15,21,295.74,0,0,1,4,0.321,0.68,0.566,0.521,0.264,low,0.0,0,Moderately Active Users
SYN_01724,trial,22,25-34,tier2,2,4,0,25.44,0,0,1,9,0.481,0.87,0.167,0.187,0.296,high,0.0144,0,Moderately Active Users
SYN_01725,paid,54,35-44,tier3,11,10,20,278.61,1,0,1,20,0.624,0.77,0.565,0.519,0.675,low,0.0,0,Moderately Active Users
SYN_01726,inactive,69,18-24,tier1,1,0,0,10.89,0,0,0,12,0.026,0.16,0.021,0.037,0.005,critical,0.9997,1,Low Activity Users
SYN_01727,trial,15,18-24,tier1,4,8,1,80.86,1,1,0,19,0.208,0.75,0.228,0.352,0.642,high,0.0039,0,Moderately Active Users
SYN_01728,trial,0,18-24,tier1,4,8,1,76.67,0,0,1,18,0.211,0.85,0.228,0.22,0.242,high,0.0028,0,Moderately Active Users
SYN_01729,paid,6,18-24,tier3,8,2,5,113.44,0,1,1,9,0.419,0.58,0.265,0.379,0.534,high,0.0011,0,Moderately Active Users
SYN_01730,paid,34,35-44,tier3,12,13,5,381.25,0,1,1,18,0.45,0.63,0.505,0.523,0.54,low,0.0,0,Moderately Active Users
SYN_01731,inactive,54,35-44,tier3,3,1,0,2.64,0,0,0,13,0.039,0.19,0.073,0.039,0.008,critical,0.9978,1,Low Activity Users
SYN_01732,inactive,34,18-24,tier1,2,1,0,39.2,0,0,0,12,0.0,0.09,0.05,0.038,0.0,critical,0.9998,1,Low Activity Users
SYN_01733,inactive,74,18-24,tier1,1,0,0,4.99,0,0,0,12,0.0,0.14,0.017,0.03,0.0,critical,0.9997,1,Low Activity Users
SYN_01734,paid,76,18-24,tier1,12,8,7,282.33,1,1,1,13,0.52,0.8,0.453,0.53,0.904,low,0.0,0,Moderately Active Users
SYN_01735,paid,91,18-24,tier1,11,10,3,246.4,0,1,1,11,0.574,0.77,0.448,0.461,0.565,low,0.0,0,Moderately Active Users
SYN_01736,paid,29,18-24,tier1,4,15,17,470.81,1,1,1,7,0.48,0.98,0.477,0.773,0.896,low,0.0,0,Moderately Active Users
SYN_01737,inactive,21,35-44,tier3,1,0,0,13.97,0,0,0,11,0.092,0.08,0.031,0.023,0.018,critical,0.9999,1,Low Activity Users
SYN_01738,paid,12,18-24,tier2,15,12,13,307.35,1,1,1,12,0.362,0.63,0.581,0.576,0.872,low,0.0,0,Moderately Active Users
SYN_01739,trial,18,25-34,tier2,12,5,5,8.6,0,1,1,12,0.382,0.55,0.375,0.321,0.526,high,0.0,0,Moderately Active Users
SYN_01740,trial,9,25-34,tier2,11,3,4,20.11,0,1,0,12,0.423,0.59,0.327,0.323,0.335,high,0.0006,0,Moderately Active Users
SYN_01741,inactive,26,18-24,tier1,0,0,0,9.78,0,0,0,13,0.04,0.07,0.006,0.019,0.008,critical,1.0,1,Low Activity Users
SYN_01742,churned,134,18-24,tier1,1,0,2,54.28,0,0,0,18,0.073,0.27,0.041,0.104,0.015,critical,0.9767,1,Low Activity Users
SYN_01743,paid,28,18-24,tier1,14,17,15,391.52,1,1,1,23,0.582,0.83,0.684,0.681,0.916,low,0.0,0,Moderately Active Users
SYN_01744,inactive,49,18-24,tier1,0,0,1,0.0,0,0,0,7,0.032,0.26,0.011,0.063,0.006,critical,0.9998,1,Low Activity Users
SYN_01745,paid,126,25-34,tier2,5,14,25,497.34,0,0,1,8,0.305,0.65,0.505,0.661,0.261,low,0.0,0,Moderately Active Users
SYN_01746,paid,49,18-24,tier1,3,14,3,572.15,1,0,1,20,0.408,0.73,0.343,0.466,0.632,medium,0.0,0,Moderately Active Users
SYN_01747,paid,33,25-34,tier2,17,7,13,277.57,1,1,1,9,0.378,0.91,0.543,0.618,0.876,low,0.0,0,Moderately Active Users
SYN_01748,trial,13,18-24,tier1,6,5,0,36.6,0,1,1,13,0.285,0.4,0.223,0.248,0.507,high,0.0209,0,Moderately Active Users
SYN_01749,inactive,79,18-24,tier1,0,0,1,0.0,0,0,0,21,0.065,0.3,0.016,0.071,0.013,critical,0.999,1,Low Activity Users
SYN_01750,paid,121,25-34,tier2,5,16,14,413.16,1,0,1,8,0.326,0.72,0.467,0.509,0.615,low,0.0,0,Moderately Active Users
SYN_01751,paid,35,18-24,tier1,7,15,17,356.86,1,1,1,9,0.428,0.96,0.521,0.712,0.886,low,0.0,0,Moderately Active Users
SYN_01752,paid,54,35-44,tier3,2,11,21,342.7,1,1,0,5,0.404,0.87,0.396,0.732,0.681,medium,0.0,0,Moderately Active Users
SYN_01753,churned,111,18-24,tier1,3,0,0,43.24,0,0,0,23,0.041,0.15,0.059,0.052,0.008,critical,0.9904,1,Low Activity Users
SYN_01754,paid,146,25-34,tier2,11,11,9,439.9,0,1,1,20,0.277,0.62,0.457,0.596,0.505,low,0.0,0,Moderately Active Users
SYN_01755,trial,0,25-34,tier2,9,10,1,92.43,0,0,1,12,0.445,0.49,0.381,0.156,0.289,high,0.0,0,Moderately Active Users
SYN_01756,paid,119,18-24,tier1,7,3,12,101.51,1,0,1,17,0.402,0.67,0.305,0.32,0.63,medium,0.0,0,Moderately Active Users
SYN_01757,churned,47,18-24,tier1,1,1,2,1.97,0,0,0,9,0.123,0.43,0.064,0.11,0.025,critical,0.9941,1,Low Activity Users
SYN_01758,trial,5,18-24,tier1,5,4,5,59.93,0,1,1,21,0.23,0.69,0.214,0.374,0.496,high,0.0079,0,Moderately Active Users
SYN_01759,paid,53,25-34,tier1,9,13,5,419.37,0,1,1,18,0.376,0.65,0.441,0.546,0.525,medium,0.0,0,Moderately Active Users
SYN_01760,inactive,94,18-24,tier1,1,1,0,20.94,0,0,0,22,0.016,0.33,0.035,0.076,0.003,critical,0.9943,1,Low Activity Users
SYN_01761,paid,23,18-24,tier1,9,6,19,90.08,1,0,1,22,0.579,0.77,0.457,0.414,0.666,medium,0.0,0,Moderately Active Users
SYN_01762,trial,0,18-24,tier1,11,2,1,23.68,0,1,0,19,0.315,0.83,0.276,0.339,0.313,high,0.0011,0,Moderately Active Users
SYN_01763,paid,0,18-24,tier2,11,17,1,545.0,1,1,1,21,0.533,0.5,0.534,0.534,0.907,low,0.0,0,Moderately Active Users
SYN_01764,paid,7,25-34,tier2,16,19,8,438.86,1,1,1,23,0.476,0.84,0.688,0.628,0.895,low,0.0,0,Moderately Active Users
SYN_01765,paid,116,35-44,tier2,9,18,33,535.12,1,1,1,17,0.25,0.46,0.665,0.86,0.85,low,0.0,0,Moderately Active Users
SYN_01766,paid,70,25-34,tier2,9,4,10,208.49,0,1,1,21,0.399,0.82,0.342,0.531,0.53,medium,0.0,0,Moderately Active Users
SYN_01767,paid,95,35-44,tier1,9,17,7,536.58,1,1,1,22,0.483,0.98,0.53,0.693,0.897,low,0.0,0,Moderately Active Users
SYN_01768,trial,0,18-24,tier1,5,5,0,20.73,0,0,1,17,0.476,0.63,0.234,0.136,0.295,high,0.0103,0,Moderately Active Users
SYN_01769,trial,0,18-24,tier1,11,2,1,4.62,0,0,1,18,0.295,0.78,0.273,0.17,0.259,high,0.0011,0,Moderately Active Users
SYN_01770,inactive,88,35-44,tier1,1,1,0,47.53,0,0,0,23,0.004,0.05,0.033,0.034,0.001,critical,0.9994,1,Low Activity Users
SYN_01771,paid,63,18-24,tier1,10,13,24,399.66,1,1,1,4,0.261,0.62,0.564,0.745,0.852,low,0.0,0,Moderately Active Users
SYN_01772,trial,0,25-34,tier1,4,9,0,65.41,0,1,0,21,0.22,0.69,0.238,0.321,0.294,high,0.0108,0,Moderately Active Users
SYN_01773,inactive,35,18-24,tier3,1,0,2,0.0,0,0,0,18,0.11,0.22,0.047,0.067,0.022,critical,0.9996,1,Low Activity Users
SYN_01774,paid,32,18-24,tier1,10,6,22,227.83,0,1,1,19,0.568,0.81,0.492,0.674,0.564,medium,0.0,0,Moderately Active Users
SYN_01775,paid,49,18-24,tier2,7,3,20,97.37,0,1,1,14,0.414,0.81,0.359,0.586,0.533,medium,0.0,0,Moderately Active Users
SYN_01776,paid,67,18-24,tier1,8,7,24,111.86,0,1,1,22,0.419,0.47,0.463,0.571,0.534,medium,0.0,0,Moderately Active Users
SYN_01777,paid,59,18-24,tier1,10,12,26,278.17,1,1,1,6,0.353,0.63,0.576,0.709,0.871,low,0.0,0,Moderately Active Users
SYN_01778,trial,0,18-24,tier2,7,10,1,90.44,0,0,1,7,0.422,0.42,0.342,0.141,0.284,high,0.0003,0,Moderately Active Users
SYN_01779,paid,89,18-24,tier2,7,6,11,84.58,0,1,1,17,0.329,0.72,0.333,0.46,0.516,medium,0.0,0,Moderately Active Users
SYN_01780,trial,193,35-44,tier3,1,2,0,14.41,0,0,0,5,0.093,0.25,0.061,0.057,0.019,high,0.6762,1,Low Activity Users
SYN_01781,paid,21,35-44,tier3,5,5,12,184.3,0,1,1,3,0.425,0.69,0.304,0.516,0.535,high,0.0001,0,Moderately Active Users
SYN_01782,trial,6,18-24,tier1,12,1,6,15.15,1,1,1,20,0.228,0.94,0.298,0.413,0.846,high,0.0,0,Moderately Active Users
SYN_01783,churned,29,18-24,tier1,0,0,1,21.52,0,0,0,10,0.118,0.38,0.024,0.098,0.024,critical,0.9996,1,Low Activity Users
SYN_01784,paid,81,25-34,tier2,8,2,17,182.76,0,1,1,18,0.351,0.76,0.332,0.585,0.52,medium,0.0,0,Moderately Active Users
SYN_01785,paid,9,18-24,tier1,8,7,10,135.17,0,1,1,16,0.51,0.79,0.386,0.488,0.552,medium,0.0,0,Moderately Active Users
SYN_01786,churned,111,18-24,tier1,1,0,1,55.57,0,1,0,19,0.001,0.22,0.024,0.233,0.25,critical,0.9904,1,Low Activity Users
SYN_01787,trial,2,18-24,tier1,5,3,3,46.56,0,1,0,20,0.241,0.78,0.188,0.363,0.298,high,0.0734,0,Moderately Active Users
SYN_01788,churned,78,25-34,tier1,0,2,0,30.34,0,0,0,23,0.071,0.26,0.041,0.067,0.014,critical,0.9972,1,Low Activity Users
SYN_01789,paid,10,18-24,tier3,11,1,11,85.82,1,0,0,21,0.558,0.78,0.362,0.323,0.462,high,0.0001,0,Moderately Active Users
SYN_01790,paid,18,35-44,tier3,13,13,19,288.81,0,1,0,11,0.364,0.6,0.6,0.629,0.323,low,0.0,0,Moderately Active Users
SYN_01791,paid,112,25-34,tier2,7,3,13,208.54,1,1,1,21,0.338,0.82,0.302,0.565,0.868,medium,0.0,0,Moderately Active Users
SYN_01792,paid,25,18-24,tier1,5,15,18,434.89,0,1,1,9,0.427,0.92,0.493,0.755,0.535,low,0.0,0,Moderately Active Users
SYN_01793,paid,54,18-24,tier1,13,11,0,297.65,1,1,1,12,0.5,0.77,0.467,0.453,0.9,low,0.0,0,Moderately Active Users
SYN_01794,paid,84,18-24,tier2,11,13,11,353.75,0,1,1,17,0.454,0.7,0.527,0.591,0.541,low,0.0,0,Moderately Active Users
SYN_01795,trial,0,18-24,tier1,6,11,1,143.85,0,1,0,23,0.475,0.67,0.348,0.367,0.345,high,0.0001,0,Moderately Active Users
SYN_01796,churned,152,18-24,tier1,0,0,0,68.6,0,1,0,23,0.077,0.29,0.012,0.242,0.265,critical,0.945,1,Low Activity Users
SYN_01797,paid,58,25-34,tier1,8,7,26,175.35,1,1,1,23,0.366,0.5,0.468,0.631,0.873,medium,0.0,0,Moderately Active Users
SYN_01798,trial,0,25-34,tier2,3,10,1,103.03,0,0,0,21,0.286,0.78,0.252,0.219,0.057,high,0.0072,1,Low Activity Users
SYN_01799,paid,121,25-34,tier2,10,18,26,443.02,1,1,0,18,0.26,0.51,0.652,0.767,0.652,low,0.0,0,Moderately Active Users
SYN_01800,trial,31,25-34,tier1,10,3,4,14.26,0,1,1,18,0.412,0.55,0.308,0.312,0.532,high,0.0001,0,Moderately Active Users
SYN_01801,inactive,57,18-24,tier1,0,0,0,2.3,0,0,0,6,0.033,0.25,0.005,0.051,0.007,critical,0.9998,1,Low Activity Users
SYN_01802,paid,60,35-44,tier3,8,12,21,348.57,1,1,1,6,0.458,0.82,0.524,0.725,0.892,low,0.0,0,Moderately Active Users
SYN_01803,paid,24,18-24,tier1,5,13,0,601.05,1,0,1,15,0.416,0.75,0.345,0.45,0.633,medium,0.0,0,Moderately Active Users
SYN_01804,paid,120,25-34,tier2,15,9,19,363.0,0,1,1,15,0.282,0.6,0.562,0.666,0.506,low,0.0,0,Moderately Active Users
SYN_01805,paid,52,25-34,tier2,15,15,31,390.58,1,1,1,17,0.482,0.89,0.76,0.873,0.896,low,0.0,0,Moderately Active Users
SYN_01806,paid,33,18-24,tier3,14,8,18,257.74,0,1,1,14,0.3,0.62,0.526,0.606,0.51,medium,0.0,0,Moderately Active Users
SYN_01807,paid,11,25-34,tier1,17,3,12,191.19,0,1,1,10,0.414,0.94,0.482,0.569,0.533,medium,0.0,0,Moderately Active Users
SYN_01808,trial,195,35-44,tier2,1,1,0,38.36,0,0,0,7,0.02,0.29,0.036,0.077,0.004,critical,0.8131,1,Low Activity Users
SYN_01809,paid,90,25-34,tier2,8,3,19,144.64,0,1,1,22,0.309,0.81,0.354,0.599,0.512,medium,0.0,0,Moderately Active Users
SYN_01810,inactive,65,35-44,tier1,0,0,2,19.96,0,0,0,9,0.051,0.17,0.021,0.067,0.01,critical,0.9997,1,Low Activity Users
SYN_01811,churned,120,18-24,tier1,0,1,2,0.0,0,0,0,10,0.134,0.4,0.048,0.103,0.027,critical,0.9628,1,Low Activity Users
SYN_01812,paid,137,35-44,tier1,13,16,12,245.38,0,1,1,17,0.353,0.51,0.598,0.51,0.521,low,0.0,0,Moderately Active Users
SYN_01813,paid,72,18-24,tier1,8,5,25,227.13,1,1,1,19,0.362,0.55,0.431,0.656,0.872,medium,0.0,0,Moderately Active Users
SYN_01814,trial,9,18-24,tier1,6,3,0,49.52,0,1,1,13,0.358,0.4,0.204,0.255,0.522,high,0.0481,0,Moderately Active Users
SYN_01815,paid,71,25-34,tier2,6,13,12,248.42,0,1,1,20,0.472,0.76,0.448,0.562,0.544,medium,0.0,0,Moderately Active Users
SYN_01816,paid,19,35-44,tier3,16,9,14,325.7,0,1,1,16,0.356,0.66,0.559,0.603,0.521,low,0.0,0,Moderately Active Users
SYN_01817,paid,65,18-24,tier1,10,13,21,372.17,0,0,1,9,0.352,0.56,0.558,0.535,0.27,low,0.0,0,Moderately Active Users
SYN_01818,trial,6,18-24,tier1,2,6,2,94.11,0,1,1,19,0.254,0.92,0.176,0.404,0.501,high,0.0043,0,Moderately Active Users
SYN_01819,trial,5,18-24,tier1,11,2,5,20.92,0,1,1,19,0.218,0.69,0.287,0.355,0.494,high,0.0004,0,Moderately Active Users
SYN_01820,paid,20,35-44,tier3,11,5,21,255.07,1,1,1,22,0.455,0.6,0.471,0.635,0.891,medium,0.0,0,Moderately Active Users
SYN_01821,trial,0,18-24,tier2,11,10,0,102.74,0,1,1,16,0.379,0.79,0.399,0.359,0.526,medium,0.0,0,Moderately Active Users
SYN_01822,paid,94,18-24,tier1,12,12,6,306.54,1,1,1,12,0.569,0.78,0.514,0.527,0.914,low,0.0,0,Moderately Active Users
SYN_01823,trial,10,18-24,tier1,11,1,7,6.92,0,1,1,17,0.284,0.69,0.295,0.37,0.507,high,0.0003,0,Moderately Active Users
SYN_01824,paid,64,18-24,tier1,20,12,20,305.93,1,1,1,23,0.26,0.61,0.698,0.651,0.852,low,0.0,0,Moderately Active Users
SYN_01825,trial,11,18-24,tier1,10,8,0,100.53,0,0,0,19,0.414,0.89,0.357,0.228,0.083,high,0.0,0,Moderately Active Users
SYN_01826,paid,103,18-24,tier1,6,8,5,357.23,1,1,1,23,0.424,0.77,0.321,0.539,0.885,medium,0.0,0,Moderately Active Users
SYN_01827,paid,10,25-34,tier1,15,4,11,344.41,1,1,1,10,0.401,0.8,0.454,0.606,0.88,medium,0.0,0,Moderately Active Users
SYN_01828,paid,88,25-34,tier2,9,14,17,324.65,1,1,1,18,0.435,0.61,0.542,0.626,0.887,low,0.0,0,Moderately Active Users
SYN_01829,paid,78,18-24,tier1,10,16,23,370.92,0,0,1,8,0.345,0.66,0.615,0.577,0.269,low,0.0,0,Moderately Active Users
SYN_01830,trial,194,35-44,tier1,0,1,0,15.37,0,0,0,2,0.065,0.21,0.025,0.05,0.013,critical,0.9328,1,Low Activity Users
SYN_01831,paid,10,25-34,tier2,16,7,11,339.24,0,1,1,8,0.395,0.96,0.515,0.636,0.529,low,0.0,0,Moderately Active Users
SYN_01832,trial,35,18-24,tier1,6,8,1,40.29,0,0,1,22,0.433,0.62,0.296,0.155,0.287,high,0.0002,0,Moderately Active Users
SYN_01833,paid,53,35-44,tier3,12,7,29,276.21,1,1,1,20,0.375,0.62,0.558,0.74,0.875,low,0.0,0,Moderately Active Users
SYN_01834,paid,105,25-34,tier1,12,17,14,328.55,0,1,1,20,0.36,0.53,0.609,0.578,0.522,low,0.0,0,Moderately Active Users
SYN_01835,paid,81,18-24,tier1,7,16,12,536.48,0,1,1,22,0.448,0.94,0.507,0.742,0.54,low,0.0,0,Moderately Active Users
SYN_01836,trial,0,35-44,tier1,4,7,1,103.59,1,1,0,19,0.18,0.8,0.208,0.373,0.636,high,0.0105,0,Moderately Active Users
SYN_01837,trial,31,18-24,tier1,8,2,6,0.0,0,1,1,23,0.28,0.69,0.251,0.356,0.506,high,0.0009,0,Moderately Active Users
SYN_01838,inactive,71,18-24,tier1,0,1,0,30.51,0,0,0,9,0.062,0.19,0.024,0.053,0.012,critical,0.9994,1,Low Activity Users
SYN_01839,paid,89,25-34,tier1,9,9,18,170.13,0,1,1,20,0.342,0.74,0.46,0.586,0.518,medium,0.0,0,Moderately Active Users
SYN_01840,inactive,37,35-44,tier1,0,0,0,6.31,0,0,0,20,0.063,0.28,0.009,0.059,0.013,critical,0.9999,1,Low Activity Users
SYN_01841,trial,0,18-24,tier1,6,5,1,61.03,1,1,1,9,0.397,0.76,0.246,0.344,0.879,high,0.0005,0,Moderately Active Users
SYN_01842,churned,99,18-24,tier2,1,1,0,45.82,1,1,0,9,0.203,0.38,0.063,0.249,0.641,critical,0.8046,1,Low Activity Users
SYN_01843,trial,0,25-34,tier1,6,10,1,151.71,0,0,0,23,0.449,0.76,0.329,0.239,0.09,high,0.0002,0,Moderately Active Users
SYN_01844,paid,110,18-24,tier1,11,16,17,336.91,1,1,1,21,0.335,0.51,0.592,0.612,0.867,low,0.0,0,Moderately Active Users
SYN_01845,churned,44,18-24,tier1,0,0,2,0.19,0,0,0,12,0.133,0.35,0.033,0.093,0.027,critical,0.9992,1,Low Activity Users
SYN_01846,paid,5,18-24,tier1,6,13,6,384.18,0,0,1,9,0.409,0.95,0.4,0.45,0.282,medium,0.0,0,Moderately Active Users
SYN_01847,trial,0,18-24,tier1,11,0,1,9.12,0,1,1,18,0.287,0.77,0.242,0.32,0.507,high,0.0016,0,Moderately Active Users
